dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
fiqa,2383,0.0,0.7601875334318685,0.6131471927654584,0.7601875334318685,2
fiqa,2384,0.0,0.6309297535714575,0.27894294565112987,0.6309297535714575,1
fiqa,2385,0.0,0.7550160946314525,0.6131471927654584,0.7550160946314525,2
fiqa,2388,0.0,1.0,1.0,1.0,1
fiqa,2395,0.41,1.0,0.6309297535714575,0.43067655807339306,1
fiqa,2398,0.0,0.17345905310761914,0.053347610059225996,0.17345905310761914,5
fiqa,2399,0.11,1.0,0.5,0.6309297535714575,1
fiqa,2400,0.06,0.7653606369886217,0.3302760430797586,0.4525081529734507,3
fiqa,2407,0.99,0.3903800499921017,0.3903800499921017,0.15101961822780524,4
fiqa,2416,0.0,0.9550236580992476,0.5726805178948025,0.9550236580992476,4
fiqa,2423,0.27,0.6016734311502354,0.4811250065784338,0.5277685584919692,7
fiqa,2443,0.3,0.43067655807339306,0.16730017881017412,0.23540891336663824,1
fiqa,2445,0.0,1.0,1.0,1.0,1
fiqa,2460,0.0,1.0,0.7086716740635869,1.0,3
fiqa,2465,0.0,0.08648282884024516,0.0,0.08648282884024516,3
fiqa,2472,0.0,0.1694819446181879,0.0,0.1694819446181879,3
fiqa,2486,0.0,1.0,0.43067655807339306,1.0,1
fiqa,2498,0.09,0.6309297535714575,0.227670248696953,0.3010299956639812,1
fiqa,2513,0.0,0.6309297535714575,0.0,0.6309297535714575,1
fiqa,2516,0.0,0.9017708829110516,0.4545085810685919,0.9017708829110516,4
fiqa,2549,0.12,0.7451812540517537,0.1033846481249528,0.3996133408589148,2
fiqa,2551,0.0,0.8854598815714874,0.10684080426179023,0.8854598815714874,3
fiqa,2568,0.0,0.7014320445473617,0.06724864386295124,0.7014320445473617,7
fiqa,2579,0.0,0.7373353414565458,0.13943603504512142,0.7373353414565458,6
fiqa,2580,0.34,0.7653606369886217,0.7653606369886217,0.5761195302845467,3
fiqa,2587,0.0,1.0,1.0,1.0,1
fiqa,2589,0.0,1.0,0.5857812632216998,1.0,3
fiqa,2590,0.0,0.9217868789962071,0.22802169011912418,0.9217868789962071,3
fiqa,2593,0.15,0.8498455086062611,0.7039180890341347,0.7558709441409435,3
fiqa,2598,0.34,0.7308461430643314,0.21840743681816419,0.5106160080346281,2
fiqa,2648,0.0,1.0,1.0,1.0,1
fiqa,2676,0.08,0.5,0.23540891336663824,0.3562071871080222,1
fiqa,2685,0.0,0.44398409432483954,0.07311683844390994,0.44398409432483954,8
fiqa,2695,0.0,1.0,1.0,1.0,1
fiqa,2713,0.17,0.7201925328027818,0.17723928678404774,0.4146661944868683,2
