dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
dbpedia-entity,SemSearch_ES-106,0.94,0.9317597430044045,0.9317597430044045,0.7262287617954056,3
dbpedia-entity,SemSearch_ES-107,0.0,1.0,1.0,1.0,1
dbpedia-entity,SemSearch_ES-108,0.0,1.0,1.0,1.0,1
dbpedia-entity,SemSearch_ES-11,0.4,0.9458575157599756,0.7558726331787604,0.9108570380557854,20
dbpedia-entity,SemSearch_ES-111,0.02,0.7861546059298342,0.5406939672855943,0.7821044485810891,6
dbpedia-entity,SemSearch_ES-114,0.94,0.8560274423776634,0.8096191946877884,0.4765143656955349,27
dbpedia-entity,SemSearch_ES-115,0.55,0.5063913842130162,0.2930768863755036,0.38685280723454163,2
dbpedia-entity,SemSearch_ES-118,0.0,0.8378257406659841,0.518236073745684,0.8378257406659841,10
dbpedia-entity,SemSearch_ES-119,0.62,0.8653417687855374,0.7738655208777488,0.6717098637901748,27
dbpedia-entity,SemSearch_ES-120,0.57,0.8807824012671632,0.8368826909859715,0.21117108055205527,4
dbpedia-entity,SemSearch_ES-123,0.9,1.0,1.0,0.6096199500078984,4
dbpedia-entity,SemSearch_ES-124,0.94,0.2878404254948053,0.2293617538214068,0.13905617951077562,4
dbpedia-entity,SemSearch_ES-125,0.99,0.1434637545226118,0.1434637545226118,0.0,6
dbpedia-entity,SemSearch_ES-127,0.14,0.688584890073143,0.34944865773739603,0.6257049680303419,3
dbpedia-entity,SemSearch_ES-128,0.0,0.7153383915597015,0.0,0.7153383915597015,2
dbpedia-entity,SemSearch_ES-129,0.0,1.0,1.0,1.0,1
dbpedia-entity,SemSearch_ES-13,0.0,1.0,1.0,1.0,1
dbpedia-entity,SemSearch_ES-130,0.0,0.6576630675781056,0.6576630675781056,0.6576630675781056,4
dbpedia-entity,SemSearch_ES-132,0.75,0.8124580632741002,0.7962044920938869,0.7937542251393334,3
dbpedia-entity,SemSearch_ES-135,0.0,0.0,0.0,0.0,1
dbpedia-entity,SemSearch_ES-136,0.0,0.6990168776797181,0.6062493248765826,0.6990168776797181,5
dbpedia-entity,SemSearch_ES-139,0.5,0.6011025515538073,0.5118078740444014,0.4310118334988237,5
dbpedia-entity,SemSearch_ES-14,0.72,0.6456679527233237,0.5818538146286533,0.17017875104414437,21
dbpedia-entity,SemSearch_ES-15,0.0,0.6131471927654584,0.6131471927654584,0.6131471927654584,2
dbpedia-entity,SemSearch_ES-16,0.92,0.6567008798365783,0.6317608763289748,0.34879837536024255,14
dbpedia-entity,SemSearch_ES-17,0.52,0.663611430263075,0.5047952692391732,0.5021940211400135,12
dbpedia-entity,SemSearch_ES-18,0.42,0.956956366196564,0.8400188932069889,0.8878235138496843,5
dbpedia-entity,SemSearch_ES-19,0.79,0.5245497084231204,0.4534853338928652,0.3288315337890528,4
dbpedia-entity,SemSearch_ES-2,0.0,0.4568514051955429,0.07246524738932701,0.4568514051955429,7
dbpedia-entity,SemSearch_ES-20,0.65,0.120977201184096,0.07602774828725739,0.030682774986138056,26
dbpedia-entity,SemSearch_ES-21,0.81,0.7085627267376648,0.6799715842031105,0.4913703796384929,32
dbpedia-entity,SemSearch_ES-23,0.66,0.6707491616416513,0.5892815001485396,0.5981109644065272,30
dbpedia-entity,SemSearch_ES-24,0.97,0.7304676618117323,0.7304676618117323,0.25927054030324864,30
dbpedia-entity,SemSearch_ES-25,0.81,0.4934247494026294,0.4934247494026294,0.0,8
dbpedia-entity,SemSearch_ES-26,0.57,0.6885013996760132,0.6403057469858887,0.39857950327873437,14
dbpedia-entity,SemSearch_ES-29,0.0,1.0,0.0,1.0,1
dbpedia-entity,SemSearch_ES-3,0.5,0.8772153153380493,0.38685280723454163,0.6131471927654584,2
dbpedia-entity,SemSearch_ES-30,0.0,0.5205067333228022,0.19519002499605084,0.5205067333228022,4
dbpedia-entity,SemSearch_ES-32,0.0,1.0,1.0,1.0,1
dbpedia-entity,SemSearch_ES-33,0.69,0.7391898494356598,0.6712783520187803,0.6632363655266573,56
dbpedia-entity,SemSearch_ES-36,0.13,0.7536774796814505,0.3814961665749109,0.6936626936499941,7
dbpedia-entity,SemSearch_ES-38,0.4,0.8299408063776025,0.7577766369926835,0.6714636311806393,28
dbpedia-entity,SemSearch_ES-39,0.86,0.878961873034099,0.8304853296300547,0.35091936549349917,3
dbpedia-entity,SemSearch_ES-4,0.16,0.8518183805585234,0.8270454321416534,0.8103044058577641,43
dbpedia-entity,SemSearch_ES-41,0.52,0.7484393945653749,0.7346273797966514,0.4957307288416407,36
dbpedia-entity,SemSearch_ES-45,0.73,0.7757066824530214,0.729374650950053,0.3433186646848133,31
dbpedia-entity,SemSearch_ES-47,0.73,0.6347733023054054,0.5412596150236277,0.5004156480182279,31
dbpedia-entity,SemSearch_ES-49,0.81,0.5186868100069438,0.3132087932446671,0.3110140004293999,14
dbpedia-entity,SemSearch_ES-5,0.93,0.8199002451555181,0.7180370609896486,0.46359927099422865,28
dbpedia-entity,SemSearch_ES-50,0.83,0.7574875071481796,0.5311931216172628,0.11100575998665047,2
dbpedia-entity,SemSearch_ES-52,0.72,0.683790354503066,0.6586094177273903,0.592625879284051,35
dbpedia-entity,SemSearch_ES-56,0.39,0.8606977466576703,0.7956612354300028,0.7788023772643234,31
dbpedia-entity,SemSearch_ES-58,0.0,0.5792374606819809,0.2582691099601278,0.5792374606819809,3
dbpedia-entity,SemSearch_ES-59,0.03,0.9094497939164743,0.6991397638536873,0.7526483099180706,4
dbpedia-entity,SemSearch_ES-6,0.49,0.8382796258601635,0.4734743188346849,0.8278568763483405,8
dbpedia-entity,SemSearch_ES-60,0.53,0.8605051803902525,0.5498948293660832,0.499124821585738,13
dbpedia-entity,SemSearch_ES-61,0.71,0.10756138527597747,0.10756138527597747,0.0,2
dbpedia-entity,SemSearch_ES-7,0.61,0.8747399591788644,0.7674054341637839,0.6469906455744641,9
dbpedia-entity,SemSearch_ES-71,0.74,0.3872538630268356,0.32315640035973325,0.17604482563721843,47
dbpedia-entity,SemSearch_ES-72,0.93,0.6131471927654584,0.6131471927654584,0.11521147633589655,2
dbpedia-entity,SemSearch_ES-74,0.73,0.34830199941684425,0.2264504221477547,0.2619194357322308,14
dbpedia-entity,SemSearch_ES-75,0.0,0.0,0.0,0.0,1
dbpedia-entity,SemSearch_ES-76,0.05,0.4465782324198488,0.3263220258513151,0.4156707954066932,54
dbpedia-entity,SemSearch_ES-77,0.02,0.9634972930720985,0.8401851084845681,0.8828185619620159,4
dbpedia-entity,SemSearch_ES-78,0.07,0.9783414856496987,0.9167204137798493,0.9722348459827396,16
dbpedia-entity,SemSearch_ES-80,0.85,0.8095978160298444,0.7881209641842073,0.6353156292008546,39
dbpedia-entity,SemSearch_ES-82,0.5,0.5811985951650838,0.47777464334921493,0.44472903026559707,43
dbpedia-entity,SemSearch_ES-83,0.59,0.729969839424635,0.5877089292223872,0.5393937700080945,10
dbpedia-entity,SemSearch_ES-84,0.69,1.0,0.7967075809905066,0.8724896910608039,2
dbpedia-entity,SemSearch_ES-85,0.12,1.0,0.9639404333166532,0.9639404333166532,2
dbpedia-entity,SemSearch_ES-86,0.88,0.7279293024099174,0.7279293024099174,0.46927872602275644,3
dbpedia-entity,SemSearch_ES-88,0.65,0.5398933026680243,0.4464572024502054,0.5010353104783334,38
dbpedia-entity,SemSearch_ES-89,0.5,0.838645264840184,0.6884283751107444,0.5905268989994054,27
dbpedia-entity,SemSearch_ES-9,0.9,0.9370278961353292,0.8445418911203016,0.8081878029395001,4
dbpedia-entity,SemSearch_ES-90,0.66,0.8418440213315896,0.7096443354380628,0.7239703562945758,5
dbpedia-entity,SemSearch_ES-91,0.5,0.8106670195909468,0.7048608176702972,0.6103954447776088,23
dbpedia-entity,SemSearch_ES-95,0.77,0.1869781088137543,0.14598889239810497,0.15817101892536856,39
dbpedia-entity,SemSearch_ES-96,0.78,0.6941662483228782,0.6703922512701895,0.6387233689528544,6
dbpedia-entity,SemSearch_ES-97,0.12,0.7102687419736944,0.5810361759983178,0.7019640579068963,25
dbpedia-entity,SemSearch_ES-98,0.55,0.551762423619749,0.5195874837322871,0.36556848396273933,36
dbpedia-entity,SemSearch_LS-1,0.26,0.7294547507777177,0.404155753182288,0.7044478521116492,25
dbpedia-entity,SemSearch_LS-10,0.22,0.9327783893101107,0.9243382314975351,0.884827377999599,2
dbpedia-entity,SemSearch_LS-11,0.5,0.6429826678111703,0.6334979498088787,0.34404795399409466,46
dbpedia-entity,SemSearch_LS-12,0.59,0.37222233063128884,0.24831558604656356,0.18862240685518644,23
dbpedia-entity,SemSearch_LS-13,0.43,0.7782638815633741,0.7132176400116932,0.7085636206479485,22
dbpedia-entity,SemSearch_LS-14,0.49,0.31511088560122713,0.1210323591255283,0.2103807650564636,19
dbpedia-entity,SemSearch_LS-16,0.7,0.7767901686189392,0.6934085139713599,0.6434846487306858,39
dbpedia-entity,SemSearch_LS-18,0.0,0.4860893459313825,0.04758290359764222,0.4860893459313825,3
dbpedia-entity,SemSearch_LS-2,0.32,0.5579989100081902,0.29938913907162007,0.5277368755622598,28
dbpedia-entity,SemSearch_LS-20,0.55,0.27278956926812614,0.16816979205097468,0.14649887327829372,10
dbpedia-entity,SemSearch_LS-21,0.0,0.6309297535714575,0.0,0.6309297535714575,1
dbpedia-entity,SemSearch_LS-22,0.68,0.426608999099206,0.3888538552344673,0.319506546377118,55
dbpedia-entity,SemSearch_LS-24,0.91,0.34260473482079706,0.3201586388147431,0.06689615995053609,7
dbpedia-entity,SemSearch_LS-25,0.06,0.6403565541008742,0.3357357809096874,0.6210709932135415,11
dbpedia-entity,SemSearch_LS-26,0.8,0.4805419559024764,0.36893332740092594,0.35753408824606947,4
dbpedia-entity,SemSearch_LS-29,0.11,0.6556600482681767,0.4591714852798692,0.6379857678874348,23
dbpedia-entity,SemSearch_LS-3,0.1,0.5528549085732043,0.2898423316399442,0.4362691373051134,18
dbpedia-entity,SemSearch_LS-30,0.01,0.3968741525534656,0.14493049477865402,0.34338461913049717,7
dbpedia-entity,SemSearch_LS-31,0.94,0.4140194969721696,0.3882717711302992,0.3657415907396243,25
dbpedia-entity,SemSearch_LS-32,0.97,0.24207625393180188,0.24207625393180188,0.16831573834191546,3
dbpedia-entity,SemSearch_LS-33,0.08,0.5197429906355276,0.3811030234629907,0.5091861549012554,60
dbpedia-entity,SemSearch_LS-34,0.81,0.8391960914716715,0.7971469462375156,0.48928425107582146,25
dbpedia-entity,SemSearch_LS-35,0.11,0.604732542103813,0.25525271033837527,0.5763059776082357,33
dbpedia-entity,SemSearch_LS-36,0.13,0.3863904065274194,0.35334715156164154,0.28319397575472166,34
dbpedia-entity,SemSearch_LS-37,0.77,0.7425264877849762,0.6667857332653043,0.5556145104125879,33
dbpedia-entity,SemSearch_LS-38,0.53,0.2521108913698072,0.15598057598167245,0.13909016305916175,7
dbpedia-entity,SemSearch_LS-39,0.49,0.7310902168968024,0.6186490348501588,0.6099789917328075,24
dbpedia-entity,SemSearch_LS-4,0.07,0.5203973747067178,0.35656492648050603,0.4900399639237884,44
dbpedia-entity,SemSearch_LS-41,0.31,0.18971909970458994,0.1553077702753537,0.12803850161900365,13
dbpedia-entity,SemSearch_LS-42,0.49,0.7860261327913978,0.6395169308967583,0.5557363261657443,28
dbpedia-entity,SemSearch_LS-43,0.0,0.0,0.0,0.0,1
dbpedia-entity,SemSearch_LS-44,0.08,0.6801221612216838,0.2545330644594216,0.663677586032522,18
dbpedia-entity,SemSearch_LS-46,0.13,0.17084935761015463,0.11809047368278425,0.15000110630115945,16
dbpedia-entity,SemSearch_LS-49,0.5,0.7302081395219876,0.40733867418224684,0.6502754103196987,9
dbpedia-entity,SemSearch_LS-50,0.91,0.4368997502371404,0.43208171739462764,0.30968190032397896,17
dbpedia-entity,SemSearch_LS-6,0.2,0.6884813155839418,0.529843360649022,0.6156622044460778,20
dbpedia-entity,SemSearch_LS-7,0.0,0.34981901658334014,0.03110501897542567,0.34981901658334014,44
dbpedia-entity,SemSearch_LS-8,0.04,0.6388890030165073,0.17343644266295036,0.6059920135132119,17
dbpedia-entity,SemSearch_LS-9,0.4,0.6378452933349217,0.556455900102112,0.62471393379154,12
dbpedia-entity,TREC_Entity-1,0.04,0.26160746734783996,0.11336328949577555,0.2572200497390876,39
dbpedia-entity,TREC_Entity-10,0.48,0.6794112389537507,0.5034810058762595,0.6652386821598569,24
dbpedia-entity,TREC_Entity-11,0.17,0.4791472415226497,0.0890802702182344,0.21846131852014006,5
dbpedia-entity,TREC_Entity-12,0.42,0.15174350851627424,0.11461262603292129,0.11366245552353958,26
dbpedia-entity,TREC_Entity-14,0.22,0.50303681888065,0.4538616129513259,0.4675140106254184,12
dbpedia-entity,TREC_Entity-15,0.76,0.19441338802171673,0.16152859861881236,0.08412606995241001,35
dbpedia-entity,TREC_Entity-16,0.0,0.0,0.0,0.0,2
dbpedia-entity,TREC_Entity-18,0.02,0.685717684758309,0.5549207785855305,0.6807487617464156,27
dbpedia-entity,TREC_Entity-19,0.86,0.10858087310103356,0.10858087310103356,0.0,3
dbpedia-entity,TREC_Entity-2,0.8,0.3716702184910473,0.3716702184910473,0.0,5
dbpedia-entity,TREC_Entity-20,0.29,0.7046945335362074,0.6447201684798176,0.6619376406616936,22
dbpedia-entity,TREC_Entity-4,0.03,0.35289432031474977,0.26494270953540017,0.3381575612118869,36
dbpedia-entity,TREC_Entity-5,0.54,0.684170153615621,0.6770229589871823,0.06666491319864123,13
dbpedia-entity,TREC_Entity-6,0.27,0.6768878686789724,0.48096102294361087,0.4505961146382908,29
dbpedia-entity,TREC_Entity-7,0.31,0.19333737152724634,0.14984005758606997,0.13413099110340537,46
dbpedia-entity,TREC_Entity-9,0.77,0.4615101736590711,0.3827979167900737,0.36972453606588934,9
